algorithm,seed,t,V,window,grid_density,mos,swer,q_semantic,q_energy,violation_flag,energy_cum,snr_db,P_index,B_index,utility_reward,lyapunov_reward,scaled_reward,q_prev_before,reward,decision_latency_ms,run_tag,experiment_id
raucb_plus,2,14,800.0,300,50,2.042894784018047,0.5914210431963907,10.087490749847223,0.5468398823831366,0,0.45999999999999996,11.831905129139068,2,1,1.9968947840180469,1598.1326052425195,1.9976657565531495,10.148267432388494,1.9968947840180469,0.42779999785125256,task3_raucb_plus_V800.0_w300_g50_T2000_s2,exp_2
raucb_plus,2,15,800.0,300,50,2.657470443530619,0.4685059112938762,10.172576381585923,0.38874264101435596,0,0.45999999999999996,12.479969730683553,2,2,2.611470443530619,2088.3180543013864,2.610397567876733,10.087490749847223,2.611470443530619,0.46159999328665435,task3_raucb_plus_V800.0_w300_g50_T2000_s2,exp_2
raucb_plus,2,16,800.0,300,50,3.4070123509329444,0.3185975298134111,10.911525004994955,0.0,0,0.45999999999999996,12.374709952268521,2,3,3.3610123509329446,2681.2928694326597,3.3516160867908247,10.172576381585923,3.3610123509329446,0.4467999970074743,task3_raucb_plus_V800.0_w300_g50_T2000_s2,exp_2
raucb_plus,2,17,800.0,300,50,4.431011941312234,0.11379761173755316,12.058825792725196,0.0,0,0.45999999999999996,9.940833255119582,2,4,4.385011941312234,3495.490751816218,4.3693634397702725,10.911525004994955,4.385011941312234,0.524800008861348,task3_raucb_plus_V800.0_w300_g50_T2000_s2,exp_2
raucb_plus,2,18,800.0,300,50,4.992341158706281,0.0015317682587438596,13.54731606600354,0.0,0,0.45999999999999996,9.931876957009184,2,5,4.94634115870628,3939.123482065395,4.923904352581744,12.058825792725196,4.94634115870628,0.45870000030845404,task3_raucb_plus_V800.0_w300_g50_T2000_s2,exp_2
raucb_plus,2,19,800.0,300,50,1.4354350595323524,0.7129129880935295,13.031230927469426,0.0,0,0.64,8.677690295035553,3,0,1.3714350595323523,1104.1396161145708,1.3801745201432134,13.54731606600354,1.3714350595323523,0.5030000174883753,task3_raucb_plus_V800.0_w300_g50_T2000_s2,exp_2
raucb_plus,2,20,800.0,300,50,2.2091655815570936,0.5581668836885813,12.818042381015724,0.0,0,0.64,9.094076830065731,3,1,2.1451655815570936,1718.9105744256046,2.148638218032006,13.031230927469426,2.1451655815570936,0.43039998854510486,task3_raucb_plus_V800.0_w300_g50_T2000_s2,exp_2
raucb_plus,2,21,800.0,300,50,2.7494393983277647,0.45011212033444703,12.94404484014025,0.0,0,0.64,8.98945037739204,3,2,2.6854393983277647,2146.736413801041,2.6834205172513013,12.818042381015724,2.6854393983277647,0.3935999993700534,task3_raucb_plus_V800.0_w300_g50_T2000_s2,exp_2
raucb_plus,2,22,800.0,300,50,3.7028544005170785,0.2594291198965843,13.736409414577489,0.0,0,0.64,9.17949621598315,3,3,3.6388544005170784,2900.8271178324085,3.6260338972905104,12.94404484014025,3.6388544005170784,0.5023999838158488,task3_raucb_plus_V800.0_w300_g50_T2000_s2,exp_2
raucb_plus,2,23,800.0,300,50,4.257776483364566,0.1484447033270868,14.62303381969178,0.0,0,0.64,8.511876267321693,3,4,4.193776483364566,3342.8421508660463,4.178552688582558,13.736409414577489,4.193776483364566,0.6628000119235367,task3_raucb_plus_V800.0_w300_g50_T2000_s2,exp_2
raucb_plus,2,24,800.0,300,50,4.932211380933634,0.01355772381327327,15.656661669538689,0.0,0,0.64,8.559280679815819,3,5,4.868211380933634,3879.4543297416203,4.849317912177026,14.62303381969178,4.868211380933634,0.6045999762136489,task3_raucb_plus_V800.0_w300_g50_T2000_s2,exp_2
raucb_plus,2,25,800.0,300,50,1.4401158209610136,0.7119768358077974,15.072570508775014,0.0,0,0.82,7.738120730564959,4,0,1.3581158209610136,1095.6375744570557,1.3695469680713197,15.656661669538689,1.3581158209610136,0.5191999953240156,task3_raucb_plus_V800.0_w300_g50_T2000_s2,exp_2
raucb_plus,2,26,800.0,300,50,2.151868163507784,0.5696263672984432,14.64761534642774,0.0,0,0.82,8.646522655657709,4,1,2.0698681635077842,1662.2996974537746,2.077874621817218,15.072570508775014,2.0698681635077842,0.5306000239215791,task3_raucb_plus_V800.0_w300_g50_T2000_s2,exp_2
raucb_plus,2,27,800.0,300,50,2.9368477609522214,0.4126304478095557,14.567681915478229,0.0,0,0.82,8.190188761725691,4,2,2.8548477609522216,2285.049042911646,2.8563113036395578,14.64761534642774,2.8548477609522216,0.5366000114008784,task3_raucb_plus_V800.0_w300_g50_T2000_s2,exp_2
